,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD
2017-07-14,1.0001329,1.0015657,1.0033937,1.001638,1.0006483,1.0002366,1.0020729
2017-07-16,1.0025839,1.0030878,1.0022599,0.99924165,1.0002081,1.0001858,0.9996623
2017-07-17,1.0022513,1.0023323,1.0009595,1.0009773,0.9997723,1.0007795,0.9988841
2017-07-18,1.0013949,1.000893,0.99996495,1.0000479,0.9989772,1.0003831,0.9970608
2017-07-19,1.0004642,1.0000463,1.0005147,1.0003681,0.9985168,0.99599195,0.9970387
2017-07-20,1.0002041,1.0003965,1.0000173,0.99915725,0.99801326,0.998649,0.99574244
2017-07-21,0.99972486,0.99874127,0.9980157,0.9981863,0.99889594,0.9968598,0.9932612
2017-07-23,0.9999493,1.000103,0.9989646,0.9978842,0.9967885,0.994577,0.9975796
2017-07-24,0.99847233,0.99906516,0.9976585,0.9966775,0.99553704,0.99577487,0.99491674
2017-07-25,0.99895716,0.9979229,0.9969512,0.99786633,0.9964074,0.9980613,0.9958707
2017-07-26,0.9968879,0.9972475,0.9944215,0.9955863,0.9973886,0.9960629,0.99576485
2017-07-27,0.9980019,0.9956,0.99750686,0.9958192,0.9935821,0.99596,0.9946389
2017-07-28,0.9953014,0.9973397,0.99419487,0.99592996,0.99569154,0.9948572,0.99592316
2017-07-30,0.9951026,0.99716175,0.9947803,0.9948565,0.994646,0.99611497,0.99580526
2017-07-31,0.9939307,0.99750894,0.99244696,0.990669,0.994905,0.99599993,0.9945551
2017-08-01,0.99601734,0.99514127,0.9975706,0.9963354,0.99626756,0.9927088,0.9959811
2017-08-02,0.99450666,0.9956373,0.9962857,0.99464244,0.99641407,0.9961264,0.9958506
2017-08-03,0.99532425,0.9951335,0.99269307,0.9946753,0.9938781,0.9936696,0.99446464
2017-08-04,0.99676514,0.99565506,0.9936192,0.9949051,0.9959477,0.99477863,0.9960451
2017-08-06,0.9955747,0.9951146,0.99452764,0.99940425,0.99544597,0.9959682,0.99590015
2017-08-07,0.99635214,0.9956745,0.9943104,0.9969239,0.995459,0.9964738,0.99793226
2017-08-08,0.9960567,0.99509484,0.9946435,0.998492,0.99297285,0.99721235,0.9934082
2017-08-09,0.99447703,0.99569535,0.9957112,0.9953896,0.99466705,0.99596727,0.99631226
2017-08-10,0.9947443,0.9950738,0.99520004,0.99555844,0.99467313,0.994787,0.99627817
2017-08-11,0.993669,0.9957175,0.9957301,0.9947229,0.99476117,0.99588,0.9974241
2017-08-13,0.9935664,0.9950515,0.99518114,0.9950092,0.99640536,0.99713695,0.9943392
2017-08-14,0.99375063,0.9957411,0.99574995,0.99583304,0.99263716,1.0001054,0.99839723
2017-08-15,0.9947836,0.99502736,0.99698985,0.99755776,0.99578965,0.99679637,0.99803907
2017-08-16,0.9899327,0.9964549,1.002578,0.9932271,0.9990144,0.9989898,0.9923476
2017-08-17,0.99684775,0.9969809,0.9978108,0.9956949,0.9980236,0.99721724,0.9986496
2017-08-18,0.99551684,0.9975131,1.0013018,0.99850804,0.99958086,0.9988445,0.9984362
2017-08-20,0.9984429,0.9958601,0.99696076,0.99741364,0.99713886,0.9981855,0.99727035
2017-08-21,0.99844956,0.99832827,0.99846435,0.9994688,0.9989202,0.9985,0.9989972
2017-08-22,0.99852353,0.9989588,0.9996301,0.99776304,0.9975475,0.99740195,1.0001545
2017-08-23,0.9976651,1.0013893,0.9987943,0.99819505,0.99742067,0.99818796,0.9972212
2017-08-24,0.9976407,0.99945176,0.9985944,0.9985017,0.99884945,0.9985081,0.9994741
2017-08-25,0.99862504,0.9995505,0.99812865,0.9993248,0.998086,0.9994441,0.9980006
2017-08-27,0.9981382,0.99879086,0.99879664,0.9994621,0.9992281,0.99866015,0.99737954
2017-08-28,1.0046592,0.9988306,0.998518,0.9982221,0.9993146,0.9971048,0.9995411
2017-08-29,0.9952868,0.99925315,0.99830663,0.9996447,0.9972154,0.99697894,0.99863493
2017-08-30,0.9992055,0.99814343,0.99716675,0.9983361,0.99726945,0.99869,0.9965013
2017-08-31,0.99802697,0.99779475,0.9973575,0.99504495,0.9980824,0.9957681,0.9986719
2017-09-01,0.99859405,0.998104,0.9958105,0.9991723,0.997249,0.9974288,0.99647397
2017-09-03,0.9978392,0.99748147,0.99726546,0.9956931,0.99811435,0.99671274,0.9987173
2017-09-04,0.9985945,0.9961885,0.9966103,0.9978659,0.99710906,0.99565977,0.9982446
2017-09-05,0.9986094,0.99596256,0.99765384,0.9958718,0.9962964,0.99714637,0.9972894
2017-09-06,0.99612033,0.99737203,0.9988972,0.9997513,0.9963783,0.99680567,0.9964833
2017-09-07,0.9989344,0.9998219,0.99771684,0.99622154,0.9963848,0.9962301,0.9941002
2017-09-08,0.99612224,0.9966326,0.99830157,0.9990014,0.99880064,0.99687374,0.99553096
2017-09-10,0.9985245,0.99693716,0.9999572,0.9963453,0.9984417,0.99663246,0.9949256
2017-09-11,0.99718827,0.99741197,0.99777573,0.9943621,0.99528366,0.99466234,0.99285454
2017-09-12,0.99725354,0.99797654,0.99589044,0.9940082,0.9941158,0.99460137,0.99251163
2017-09-13,0.99723697,0.99490315,0.99484456,0.99401927,0.99349296,0.9915395,0.99226266
2017-09-14,0.99681824,0.9948707,0.9939132,0.99437,0.99377024,0.9913512,0.9899164
2017-09-15,0.9950081,0.9929933,0.99423087,0.9919075,0.9913164,0.99039197,0.99050117
2017-09-17,0.9948621,0.9942919,0.9905825,0.99183804,0.9916221,0.9870529,0.98798996
2017-09-18,0.995141,0.99261075,0.9915752,0.99109316,0.99072915,0.9896101,0.99054843
2017-09-19,0.99258345,0.9914056,0.9913349,0.98946035,0.9902742,0.98949313,0.9868865
2017-09-20,0.9895097,0.99038124,0.99030364,0.98853594,0.98872614,0.98926896,0.98801076
2017-09-21,0.991403,0.9909024,0.99057037,0.9889517,0.9878761,0.9873787,0.98808116
2017-09-22,0.9895048,0.9880049,0.9908738,0.9883647,0.9866899,0.9861915,0.9865557
2017-09-24,0.98918706,0.9872292,0.98862714,0.98493236,0.98692656,0.9850298,0.98310626
2017-09-25,0.98864627,0.9880103,0.98792326,0.9871361,0.9854342,0.9831985,0.98094547
2017-09-26,0.988474,0.98748547,0.98902905,0.98608613,0.9832504,0.9845356,0.9850648
2017-09-27,0.98605263,0.9868711,0.98521733,0.9835246,0.9830764,0.98351485,0.9801897
2017-09-28,0.98696697,0.9832283,0.9827081,0.98266876,0.9827958,0.9835875,0.9824047
2017-09-29,0.9840349,0.98296046,0.98396766,0.9839152,0.9798577,0.9839631,0.97934735
2017-10-01,0.9842781,0.9805267,0.9814162,0.9805971,0.9760389,0.97935116,0.9789722
2017-10-02,0.98275983,0.98174214,0.9814402,0.979514,0.98029655,0.98036814,0.98545605
2017-10-03,0.98242027,0.9802284,0.987898,0.97527075,0.9793998,0.9787811,0.9788443
2017-10-04,0.9831256,0.9791902,0.978284,0.97903,0.9795053,0.97930914,0.9794085
2017-10-05,0.9803524,0.9783447,0.97947085,0.97798103,0.9774143,0.98126507,0.9762101
2017-10-06,0.9811701,0.9788464,0.9799616,0.9781587,0.9774773,0.9775927,0.97775257
2017-10-08,0.9783641,0.9791869,0.9795974,0.9789049,0.97723544,0.9764768,0.9785438
2017-10-09,0.9777301,0.9808676,0.9784214,0.9769948,0.9772563,0.97680795,0.97802305
2017-10-10,0.97482264,0.9779767,0.9791752,0.97852856,0.9786761,0.97792375,0.9774126
2017-10-11,0.9796366,0.9789772,0.97695315,0.9767622,0.97854906,0.97942466,0.978531
2017-10-12,0.97887355,0.97793245,0.97703457,0.97813594,0.9752569,0.9771268,0.9760313
2017-10-13,0.97841835,0.9798584,0.9783242,0.97673833,0.9775092,0.97667205,0.9781075
2017-10-15,0.97769415,0.9765419,0.9780736,0.9781904,0.9784347,0.9783572,0.9774637
2017-10-16,0.9788685,0.9777586,0.97796917,0.9782836,0.97648084,0.97787344,0.9781156
2017-10-17,0.9770886,0.97692233,0.978655,0.9797764,0.9796063,0.9773816,0.97813416
2017-10-18,0.9775573,0.97752035,0.97634876,0.9776461,0.97786224,0.9780479,0.97746706
2017-10-19,0.9781122,0.9754422,0.9782283,0.9789226,0.97751856,0.9775723,0.97803605
2017-10-20,0.9780936,0.9765872,0.97758055,0.9773025,0.9776185,0.9765893,0.9793531
2017-10-22,0.9764584,0.97762316,0.9788301,0.9792096,0.9781177,0.978601,0.9792074
2017-10-23,0.97746015,0.97805834,0.9767592,0.97778267,0.979342,0.9774743,0.9807509
2017-10-24,0.98012197,0.97874963,0.97930914,0.9779879,0.97993135,0.9784411,0.97877413
2017-10-25,0.97748363,0.97746396,0.97763103,0.9799982,0.9789814,0.97959554,0.9805143
2017-10-26,0.9789877,0.97845995,0.9799055,0.9800687,0.97977066,0.98034275,0.9806778
2017-10-27,0.9794775,0.97819436,0.9787954,0.9795345,0.9795668,0.98112166,0.98151374
2017-10-29,0.97772,0.97899383,0.9790452,0.97699034,0.98097247,0.9806899,0.9853234
2017-10-30,0.9782984,0.9792173,0.98068315,0.97945803,0.97993386,0.98172677,0.98103684
2017-10-31,0.9792174,0.9825977,0.98303473,0.9804404,0.98084974,0.97989786,0.9809494
2017-11-01,0.9777216,0.9824777,0.9802336,0.9798272,0.9804433,0.9813724,0.9803716
2017-11-02,0.9802402,0.9807496,0.9808731,0.9807544,0.9805399,0.97966075,0.98006386
2017-11-03,0.98117363,0.982041,0.9794054,0.98089576,0.9792851,0.978731,0.98003167
2017-11-05,0.9811808,0.9806789,0.9814091,0.9795934,0.9799987,0.9795716,0.9801605
2017-11-06,0.9808102,0.9804795,0.9801093,0.97941244,0.9787254,0.9804838,0.9803234
2017-11-07,0.98094773,0.97929513,0.9790515,0.9800264,0.97939503,0.9806305,0.9795429
2017-11-08,0.97963536,0.97953176,0.97972065,0.9797859,0.9804051,0.9793601,0.97954583
2017-11-09,0.9801587,0.9807607,0.9802094,0.9795166,0.9801594,0.98044056,0.9798526
