,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD
2017-07-21,1.3077655,1.2998815,1.3007665,1.2983489,1.2965834,1.2974955,1.2950892
2017-07-23,1.3010695,1.3000152,1.2966478,1.296864,1.2967396,1.2954675,1.2951623
2017-07-24,1.2990192,1.3007762,1.2988894,1.2972678,1.2952023,1.2958634,1.2938421
2017-07-25,1.2987893,1.2971685,1.2972702,1.2974515,1.2947234,1.293204,1.2917813
2017-07-26,1.2984965,1.2968276,1.2956378,1.2958574,1.2926397,1.2921553,1.2902405
2017-07-27,1.297069,1.2951059,1.2965126,1.2934186,1.2899867,1.2896328,1.2878731
2017-07-28,1.2956482,1.2962198,1.292495,1.2912256,1.2881991,1.2882379,1.2801094
2017-07-30,1.2948298,1.2938241,1.2912003,1.2906941,1.2879184,1.2792166,1.2732557
2017-07-31,1.2929722,1.292007,1.289737,1.2888122,1.281428,1.2728398,1.2687733
2017-08-01,1.2906024,1.2897081,1.2883589,1.2812207,1.2749782,1.2696998,1.2670531
2017-08-02,1.2892687,1.288868,1.2829206,1.271802,1.2691184,1.2666562,1.2681463
2017-08-03,1.2884233,1.281736,1.273862,1.2701381,1.2660222,1.2686486,1.2678694
2017-08-04,1.2804415,1.2764547,1.268179,1.2671556,1.2682567,1.2688202,1.2682709
2017-08-06,1.2738246,1.2697607,1.2688146,1.2678185,1.2634107,1.2620897,1.2669401
2017-08-07,1.2692434,1.2655594,1.2660018,1.268486,1.265549,1.2655015,1.2658906
2017-08-08,1.2689135,1.2655504,1.2673264,1.2667369,1.2659686,1.2694795,1.2629398
2017-08-09,1.2654269,1.2664651,1.2649215,1.2652562,1.2678943,1.26339,1.266326
2017-08-10,1.268786,1.2678906,1.2637157,1.2661442,1.2654464,1.2674143,1.265751
2017-08-11,1.2684817,1.2662021,1.2655661,1.2646625,1.2660017,1.2663436,1.2640477
2017-08-13,1.2660956,1.2649393,1.2715495,1.2674448,1.263372,1.2655554,1.2643464
2017-08-14,1.2671385,1.2648298,1.2641398,1.2665918,1.2669377,1.2655466,1.2641454
2017-08-15,1.2667742,1.2653524,1.2650256,1.2659899,1.2646595,1.2648664,1.263443
2017-08-16,1.2650089,1.2678528,1.26648,1.2657046,1.2653002,1.2642083,1.2635287
2017-08-17,1.2651875,1.2689211,1.2647262,1.2652819,1.2623873,1.2637322,1.2618204
2017-08-18,1.2662745,1.2655785,1.2639918,1.2653801,1.2620735,1.2620841,1.2605389
2017-08-20,1.2641556,1.2649887,1.2629391,1.2629905,1.2616351,1.2609117,1.2587504
2017-08-21,1.2669854,1.2644722,1.2634407,1.261619,1.2610369,1.2605934,1.2608266
2017-08-22,1.264576,1.2631425,1.263334,1.2614776,1.2610412,1.2606418,1.2574465
2017-08-23,1.2632725,1.2615768,1.261513,1.2597936,1.2594671,1.2578945,1.2580172
2017-08-24,1.2616048,1.2606634,1.261118,1.2594428,1.258018,1.2578917,1.2578917
2017-08-25,1.261087,1.2599092,1.2603767,1.2582612,1.2570899,1.2569382,1.2565435
2017-08-27,1.2605577,1.2608227,1.2588253,1.2597121,1.2608923,1.2578205,1.2567482
2017-08-28,1.2593474,1.2593031,1.2580228,1.2582511,1.2587801,1.2568274,1.2586884
2017-08-29,1.2591935,1.2570852,1.2569909,1.2564712,1.2587255,1.2576188,1.2575424
2017-08-30,1.2602309,1.2572887,1.2573497,1.2576289,1.2592016,1.2553616,1.2557346
2017-08-31,1.2587905,1.2604828,1.255163,1.258621,1.2550795,1.2580528,1.2577174
2017-09-01,1.2583644,1.25847,1.2581654,1.2579024,1.2553543,1.2580976,1.255966
2017-09-03,1.2573887,1.2547519,1.2569425,1.2571583,1.2558937,1.2555581,1.257142
2017-09-04,1.2560802,1.256473,1.2561674,1.2566447,1.2572527,1.2553885,1.256114
2017-09-05,1.25665,1.2553996,1.2551101,1.2571181,1.2558746,1.2552493,1.2574623
2017-09-06,1.2559671,1.2556667,1.254991,1.2575792,1.2572812,1.2581236,1.2556373
2017-09-07,1.2572693,1.2570101,1.2561499,1.2568696,1.2558527,1.2581601,1.2574273
2017-09-08,1.2560091,1.2555368,1.2539892,1.255208,1.2572997,1.2556245,1.2559329
2017-09-10,1.2572849,1.2569437,1.2557038,1.2546333,1.2558246,1.2554556,1.2567226
2017-09-11,1.2559865,1.2555118,1.2573225,1.256027,1.257323,1.2555544,1.2541732
2017-09-12,1.257302,1.2569631,1.2561439,1.2548225,1.2562355,1.2549803,1.252907
2017-09-13,1.2559569,1.2554791,1.2567722,1.2556401,1.2549549,1.2535422,1.2493855
2017-09-14,1.2573135,1.2569766,1.2540845,1.2548585,1.255313,1.2514144,1.2485912
2017-09-15,1.2559261,1.2542162,1.2562627,1.2519077,1.2510655,1.2509246,1.2486744
2017-09-17,1.2555144,1.2555139,1.2525978,1.2533411,1.2501281,1.2473222,1.2468123
2017-09-18,1.254496,1.2535207,1.2504071,1.2521769,1.2487078,1.2477524,1.2412815
2017-09-19,1.2531071,1.2524438,1.2513018,1.248773,1.2468855,1.2425647,1.2396514
2017-09-20,1.2497182,1.2500885,1.2505251,1.248425,1.2425715,1.2415843,1.237483
2017-09-21,1.2491641,1.2490833,1.24734,1.2430468,1.2418075,1.2401872,1.2358631
2017-09-22,1.2482833,1.2479982,1.2427795,1.2407807,1.23904,1.2364705,1.237741
2017-09-24,1.2476516,1.2427553,1.2406237,1.240046,1.2355219,1.2376523,1.2385688
2017-09-25,1.2427125,1.2399952,1.2381896,1.23737,1.2394507,1.2394469,1.2379943
2017-09-26,1.2424264,1.2392304,1.2387825,1.2361565,1.2390501,1.2375078,1.2382941
2017-09-27,1.2396424,1.2373991,1.2379476,1.237344,1.2355051,1.2366211,1.2387967
2017-09-28,1.2369812,1.2386272,1.2357111,1.2373608,1.2394288,1.2373083,1.2377653
2017-09-29,1.2371306,1.236234,1.2375834,1.2372195,1.2390401,1.2395043,1.2384279
2017-10-01,1.2382972,1.2375245,1.2392712,1.2359936,1.2355071,1.2362663,1.2375455
2017-10-02,1.2382998,1.2389014,1.2388344,1.2376872,1.2394315,1.2375915,1.2384205
2017-10-03,1.2370641,1.2376968,1.2379775,1.2376359,1.2390382,1.2397816,1.2375885
2017-10-04,1.2368143,1.2376215,1.2356675,1.2394516,1.2355149,1.2364857,1.2388048
2017-10-05,1.2373414,1.2377212,1.237603,1.2382624,1.2394314,1.2390978,1.2384653
2017-10-06,1.2355807,1.2376485,1.2393405,1.2383837,1.239037,1.2375796,1.2379472
2017-10-08,1.236552,1.2377338,1.2388744,1.2372105,1.2355235,1.2371535,1.2374607
2017-10-09,1.238996,1.2376704,1.2380064,1.2373269,1.2394288,1.2383876,1.2363553
2017-10-10,1.2371321,1.2377644,1.2356532,1.2372816,1.2390368,1.2399945,1.2371675
2017-10-11,1.237038,1.2376885,1.2376153,1.2357736,1.2355292,1.2384124,1.2385125
2017-10-12,1.2381926,1.2378008,1.2393999,1.2397768,1.2394328,1.2385976,1.2377218
2017-10-13,1.2363017,1.2377274,1.2389281,1.2373071,1.2386439,1.2395115,1.2427993
2017-10-15,1.2375689,1.2378317,1.2380384,1.2397146,1.2372777,1.2424109,1.236969
2017-10-16,1.2365885,1.2377735,1.2374268,1.2390879,1.2417324,1.2428312,1.2474086
2017-10-17,1.2405624,1.237488,1.2408472,1.2455937,1.2467468,1.2471647,1.2447133
2017-10-18,1.2395736,1.2391957,1.243111,1.2433242,1.245876,1.2447498,1.2485735
2017-10-19,1.2391348,1.2406664,1.2367251,1.2452466,1.2426889,1.247386,1.2465057
2017-10-20,1.2416801,1.2411363,1.2453753,1.2470613,1.2452841,1.2463223,1.2459602
2017-10-22,1.2428925,1.2459221,1.2469046,1.2473538,1.24629,1.2469835,1.2468023
2017-10-23,1.2451501,1.2504209,1.248579,1.2489502,1.2449255,1.2461244,1.2476152
2017-10-24,1.2453971,1.2469441,1.2466289,1.2484716,1.2491605,1.2503799,1.2483187
2017-10-25,1.2457939,1.2488775,1.2482388,1.2497919,1.249551,1.2506373,1.2486068
2017-10-26,1.2468479,1.2472363,1.2492689,1.250586,1.2484248,1.2484771,1.2510576
2017-10-27,1.2482061,1.2484999,1.248364,1.2488885,1.2482834,1.2495222,1.2496258
2017-10-29,1.2500188,1.2465956,1.2487836,1.249882,1.2497101,1.2488981,1.2507088
2017-10-30,1.2493621,1.248841,1.2503821,1.2495065,1.2521212,1.2516183,1.252291
2017-10-31,1.2487695,1.2492778,1.249831,1.2506218,1.2507968,1.2516949,1.2528349
2017-11-01,1.2477908,1.2490072,1.2520902,1.2485422,1.252476,1.2513452,1.2521505
2017-11-02,1.2502525,1.2509186,1.2510159,1.252348,1.2534454,1.2526538,1.2549542
2017-11-03,1.252394,1.252207,1.2533506,1.2527012,1.252233,1.2563794,1.2535393
2017-11-05,1.2506567,1.2513205,1.2534113,1.2534525,1.2549727,1.2542903,1.2544214
2017-11-06,1.2518938,1.252445,1.2522599,1.2532077,1.2548573,1.255346,1.2561499
2017-11-07,1.2529864,1.2521024,1.2527722,1.2549056,1.2555944,1.2562605,1.2605851
2017-11-08,1.2535458,1.2535985,1.2560673,1.2557582,1.2563878,1.2634258,1.2633271
2017-11-09,1.2536455,1.2550733,1.2566092,1.2564049,1.2621691,1.2638935,1.2658058
