,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF
2017-07-09,0.96928334,0.96889406,0.9684932,0.9679543,0.96731484,0.96680206,0.96545786
2017-07-10,0.96912766,0.9675574,0.9688896,0.96717626,0.9673216,0.9672838,0.9663896
2017-07-11,0.96877337,0.9678538,0.96800524,0.9670936,0.9671751,0.9666227,0.9658024
2017-07-12,0.96817106,0.9667181,0.9665107,0.96547884,0.9662944,0.9662293,0.96581
2017-07-13,0.9676433,0.96728396,0.9660327,0.9650108,0.9670873,0.96525043,0.96524805
2017-07-14,0.9674374,0.9671011,0.9656164,0.96613944,0.9654801,0.96652406,0.9662183
2017-07-16,0.96605545,0.9662755,0.9665889,0.96649146,0.9644501,0.965323,0.96611613
2017-07-17,0.966453,0.9651005,0.9653476,0.96560186,0.9661152,0.9663337,0.9661988
2017-07-18,0.9649427,0.96671873,0.9651985,0.96648407,0.96533597,0.9663047,0.96558946
2017-07-19,0.96600455,0.9656268,0.96437675,0.96567076,0.9663329,0.96407956,0.9645843
2017-07-20,0.9655017,0.9666942,0.96555966,0.96512026,0.9664533,0.9642493,0.96590716
2017-07-21,0.9664549,0.9653365,0.9659793,0.96520144,0.9645799,0.96371007,0.9646307
2017-07-23,0.96487546,0.9648776,0.9655592,0.964112,0.96427566,0.9654295,0.96409625
2017-07-24,0.9635127,0.965518,0.96469325,0.9651231,0.9655393,0.96330535,0.9647536
2017-07-25,0.96281815,0.9642896,0.96373266,0.96473026,0.9626358,0.9632855,0.9643911
2017-07-26,0.964089,0.96340024,0.9639954,0.96296895,0.96322984,0.9636126,0.96338475
2017-07-27,0.9650127,0.9636213,0.9642665,0.9628323,0.965187,0.9641183,0.96295357
2017-07-28,0.9646028,0.964612,0.96434486,0.96390074,0.9649082,0.96301806,0.9624964
2017-07-30,0.96408737,0.96401715,0.9628987,0.9644985,0.963821,0.9619443,0.9635346
2017-07-31,0.9630333,0.96432024,0.9641598,0.964966,0.9627065,0.9633263,0.964086
2017-08-01,0.9631451,0.96428335,0.96441305,0.96391,0.9628201,0.96281266,0.96469724
2017-08-02,0.96412456,0.96401435,0.9643136,0.9640024,0.9635044,0.96345973,0.96436805
2017-08-03,0.9649187,0.9649924,0.96337754,0.9642227,0.96407384,0.96263534,0.9634311
2017-08-04,0.9646815,0.96373606,0.9641043,0.963261,0.9648014,0.9632202,0.96332383
2017-08-06,0.9648597,0.9630758,0.9643201,0.9642457,0.9641622,0.9651369,0.9633984
2017-08-07,0.9634671,0.9640006,0.96289814,0.9632571,0.96370983,0.9641342,0.96340096
2017-08-08,0.9639636,0.9627787,0.96328723,0.9645503,0.9648851,0.9627194,0.9637487
2017-08-09,0.9654361,0.96370447,0.9637454,0.96316206,0.96368295,0.9635709,0.96389157
2017-08-10,0.96370715,0.96399504,0.9651476,0.96284556,0.96397233,0.96316856,0.96438515
2017-08-11,0.9627732,0.9631623,0.9650189,0.96244293,0.9641871,0.9637634,0.9647018
2017-08-13,0.96410924,0.9633482,0.96468985,0.9641604,0.9636388,0.9647948,0.96307206
2017-08-14,0.9635634,0.9636554,0.9650102,0.9651482,0.96475637,0.9650817,0.96452975
2017-08-15,0.9633825,0.9646795,0.96501493,0.96464366,0.9645256,0.9649659,0.9648215
2017-08-16,0.96386313,0.9651867,0.9645312,0.9650952,0.96391,0.9646126,0.9651468
2017-08-17,0.9644443,0.96437645,0.9650516,0.9655841,0.96262157,0.96461034,0.964403
2017-08-18,0.96461225,0.96366274,0.9662004,0.9645428,0.964735,0.96528625,0.964691
2017-08-20,0.9640645,0.96424884,0.9651518,0.96515954,0.9649746,0.96326107,0.9650948
2017-08-21,0.9646934,0.9642606,0.9650017,0.9648657,0.96464396,0.9648815,0.96431714
2017-08-22,0.9650634,0.9648646,0.96488386,0.9642033,0.96511155,0.96312,0.96698844
2017-08-23,0.9641566,0.96527797,0.9649739,0.9647353,0.9656158,0.9653585,0.96513784
2017-08-24,0.9644892,0.96471417,0.96491927,0.9640633,0.9633474,0.9640458,0.9635583
2017-08-25,0.9642788,0.96498996,0.96492434,0.96452,0.96466154,0.96354944,0.96441054
2017-08-27,0.96484697,0.9655494,0.96463484,0.9644622,0.96519595,0.9637228,0.9635498
2017-08-28,0.96456283,0.9638521,0.96411264,0.9641577,0.96502167,0.9643569,0.9637654
2017-08-29,0.9631578,0.96389556,0.9646767,0.96506834,0.9639413,0.96392447,0.96391386
2017-08-30,0.9638931,0.96438783,0.9645524,0.9642548,0.9638773,0.9646742,0.96438193
2017-08-31,0.9642439,0.9645101,0.9645566,0.9635715,0.96413577,0.9641062,0.96404654
2017-09-01,0.9649098,0.9645304,0.96456,0.964298,0.9650433,0.96436954,0.96440953
2017-09-03,0.9643044,0.96402955,0.96492946,0.963726,0.96462256,0.9644481,0.9630299
2017-09-04,0.9649668,0.9644572,0.9630217,0.9650164,0.96304977,0.96463954,0.9634535
2017-09-05,0.96453774,0.9635588,0.96322304,0.9643528,0.96326965,0.9630431,0.964416
2017-09-06,0.9646573,0.9653669,0.9647193,0.9647236,0.96467954,0.9632917,0.9626927
2017-09-07,0.96371853,0.96399796,0.96383876,0.9638534,0.9636367,0.96449757,0.96319216
2017-09-08,0.96371406,0.96409786,0.96355534,0.9638507,0.96305877,0.9632972,0.9622078
2017-09-10,0.96379966,0.9649495,0.96339995,0.96361715,0.962892,0.961901,0.96227354
2017-09-11,0.96441644,0.964082,0.96293306,0.96264297,0.96280354,0.96176094,0.96247816
2017-09-12,0.9645912,0.96323764,0.96404505,0.96209764,0.9627568,0.9631637,0.9616476
2017-09-13,0.96319735,0.9628088,0.9636659,0.96326387,0.9616027,0.961314,0.9609796
2017-09-14,0.96330637,0.962875,0.9642235,0.9616175,0.96190923,0.9622838,0.9619552
2017-09-15,0.9621995,0.96299285,0.9616522,0.96123666,0.96195406,0.9628661,0.96163464
2017-09-17,0.9629313,0.96171343,0.9613846,0.9625451,0.9604513,0.9620933,0.96092564
2017-09-18,0.9623348,0.9621535,0.9623943,0.9619253,0.96148413,0.961197,0.96125054
2017-09-19,0.96098804,0.9618805,0.96132624,0.96124727,0.9616119,0.9612549,0.9612125
2017-09-20,0.9606353,0.9628377,0.9625843,0.96188235,0.9614656,0.9628696,0.9616655
2017-09-21,0.96176946,0.9612217,0.9615092,0.961035,0.96184844,0.9625618,0.96235746
2017-09-22,0.96155685,0.9616444,0.9619336,0.9621424,0.9618434,0.9627019,0.9611392
2017-09-24,0.9616393,0.9610817,0.9618287,0.9619568,0.9620156,0.9610542,0.962297
2017-09-25,0.9625022,0.96264124,0.96219987,0.96263653,0.96164614,0.96123946,0.9623026
2017-09-26,0.96130085,0.9615884,0.9620707,0.9613031,0.9619096,0.96099305,0.96130806
2017-09-27,0.9624463,0.96176535,0.96203333,0.96246356,0.9619864,0.9622514,0.96122324
2017-09-28,0.9613037,0.9614959,0.96209055,0.9616316,0.96200633,0.96250814,0.961107
2017-09-29,0.96244323,0.9613942,0.96136135,0.9625376,0.9621568,0.9617335,0.96290666
2017-10-01,0.96130633,0.9622647,0.9621191,0.9613454,0.96134806,0.96196306,0.9635063
2017-10-02,0.9624409,0.96153706,0.96142066,0.96259403,0.96201503,0.9616051,0.9611229
2017-10-03,0.9613084,0.961854,0.96215415,0.9619021,0.9621669,0.9613137,0.9616526
2017-10-04,0.96243876,0.9611244,0.9619753,0.961455,0.9613249,0.96280473,0.9635545
2017-10-05,0.96131015,0.96202904,0.96222883,0.96222055,0.9624732,0.96245897,0.96463805
2017-10-06,0.962437,0.96175444,0.9638814,0.96138626,0.9631594,0.9644025,0.96586764
2017-10-08,0.96131176,0.9621199,0.96244943,0.9628059,0.9640883,0.9648451,0.96773386
2017-10-09,0.9624354,0.9617403,0.9624396,0.96286905,0.96413606,0.96857435,0.9691314
2017-10-10,0.96287096,0.9626443,0.9635123,0.9645019,0.9673853,0.96958065,0.96937174
2017-10-11,0.9636873,0.964471,0.96466446,0.96851635,0.9691818,0.96996766,0.9693
2017-10-12,0.965065,0.96588093,0.96704304,0.9696575,0.97081286,0.9707164,0.96939814
2017-10-13,0.96462363,0.9665821,0.9675854,0.96943,0.97115684,0.9704136,0.9713831
2017-10-15,0.96900433,0.9691603,0.9703092,0.96970963,0.9706437,0.9708757,0.97092795
2017-10-16,0.9691526,0.96973515,0.96965164,0.97039276,0.97077656,0.9715493,0.97200334
2017-10-17,0.9700387,0.96958387,0.96949416,0.9710184,0.9713445,0.9722006,0.97358876
2017-10-18,0.96952415,0.9703382,0.97053325,0.9714972,0.9719676,0.97186005,0.97277606
2017-10-19,0.9705385,0.9709719,0.97088397,0.9721659,0.97301143,0.97375566,0.9724153
2017-10-20,0.9705955,0.97116774,0.9721128,0.9730154,0.9730727,0.97328043,0.9747923
2017-10-22,0.97185904,0.97193193,0.97357553,0.9732784,0.9732755,0.97374266,0.97375256
2017-10-23,0.9719046,0.9726423,0.971994,0.973274,0.9728188,0.9740787,0.97504103
2017-10-24,0.9739189,0.9732141,0.9733378,0.9737508,0.9735613,0.97394866,0.9752012
2017-10-25,0.9740665,0.9736352,0.9745564,0.973155,0.9737653,0.9752401,0.97521013
2017-10-26,0.97337735,0.9742564,0.97429657,0.9745245,0.9749164,0.9752087,0.97527534
2017-10-27,0.9727113,0.9724661,0.97422785,0.9746597,0.9748539,0.97607255,0.9763673
2017-10-29,0.9741705,0.9753658,0.9747272,0.9754236,0.97579426,0.9759783,0.9768712
2017-10-30,0.97402203,0.9750552,0.9749502,0.9757341,0.97619385,0.977497,0.97797596
2017-10-31,0.974584,0.97458476,0.97559714,0.9765473,0.9755551,0.9760951,0.9780087
2017-11-01,0.976062,0.9760164,0.97601545,0.9778265,0.9777236,0.97783536,0.9784597
2017-11-02,0.9749079,0.97621554,0.97676075,0.9771865,0.97762585,0.979997,0.9800146
2017-11-03,0.9754322,0.9766053,0.9773293,0.97849894,0.9783779,0.979112,0.9793788
2017-11-05,0.9769455,0.9773875,0.9778568,0.97821945,0.9781531,0.97957516,0.98009646
2017-11-06,0.9772094,0.9774717,0.9783441,0.9789499,0.97935325,0.9819349,0.98298794
2017-11-07,0.9777542,0.97869176,0.9792843,0.9797775,0.9794914,0.98275894,0.984481
2017-11-08,0.97821414,0.9785835,0.97989917,0.98076034,0.98268354,0.9847486,0.98508996
2017-11-09,0.97979486,0.98012185,0.9801656,0.9829264,0.9842397,0.98651046,0.98886675
